	pred	label	score
2676	0	NEGATIVE	0.79220486
2677	0	NEGATIVE	0.9211022
2678	1	POSITIVE	0.9814427
2679	1	POSITIVE	0.69086075
2680	0	NEGATIVE	0.99738896
2681	0	NEGATIVE	0.996468
2682	0	NEGATIVE	0.9888288
2683	0	NEGATIVE	0.9865422
2684	0	NEGATIVE	0.99271953
2685	0	NEGATIVE	0.997943
2686	1	POSITIVE	0.909982
2687	1	POSITIVE	0.86309695
2688	1	POSITIVE	0.99708843
2689	0	NEGATIVE	0.99684155
2690	1	POSITIVE	0.9948978
2691	0	NEGATIVE	0.9974863
2692	1	POSITIVE	0.98318565
2693	0	NEGATIVE	0.9957721
2694	1	POSITIVE	0.983536
2695	1	POSITIVE	0.98520344
2696	0	NEGATIVE	0.9796627
2697	1	POSITIVE	0.993466
2698	0	NEGATIVE	0.97303605
2699	0	NEGATIVE	0.9917752
2700	1	POSITIVE	0.9884203
2701	1	POSITIVE	0.97552234
2702	0	NEGATIVE	0.99492985
2703	1	POSITIVE	0.9872475
2704	0	NEGATIVE	0.87093014
2705	1	POSITIVE	0.98144126
2706	1	POSITIVE	0.9880866
2707	0	NEGATIVE	0.9961362
2708	0	NEGATIVE	0.8083027
2709	1	POSITIVE	0.7880823
2710	1	POSITIVE	0.98642194
2711	1	POSITIVE	0.9914382
2712	0	NEGATIVE	0.99193084
2713	0	NEGATIVE	0.9787911
2714	1	POSITIVE	0.99723697
2715	0	NEGATIVE	0.9917945
2716	0	NEGATIVE	0.97985953
2717	0	NEGATIVE	0.9904286
2718	1	POSITIVE	0.9968027
2719	1	POSITIVE	0.9836959
2720	1	POSITIVE	0.8147032
2721	0	NEGATIVE	0.974646
2722	0	NEGATIVE	0.9938803
2723	1	POSITIVE	0.9289725
2724	0	NEGATIVE	0.97839975
2725	1	POSITIVE	0.9965793
2726	0	NEGATIVE	0.9578502
2727	1	POSITIVE	0.99421066
2728	0	NEGATIVE	0.99588716
2729	1	POSITIVE	0.99110097
2730	0	NEGATIVE	0.9896975
2731	1	POSITIVE	0.9975674
2732	1	POSITIVE	0.9846176
2733	0	NEGATIVE	0.9750278
2734	1	POSITIVE	0.9671594
2735	0	NEGATIVE	0.9623451
2736	1	POSITIVE	0.9968888
2737	0	NEGATIVE	0.99417037
2738	1	POSITIVE	0.98219883
2739	1	POSITIVE	0.99188375
2740	0	NEGATIVE	0.9966338
2741	1	POSITIVE	0.98265105
2742	1	POSITIVE	0.9830829
2743	1	POSITIVE	0.98203427
2744	1	POSITIVE	0.99059045
2745	0	NEGATIVE	0.9608184
2746	0	NEGATIVE	0.9979317
2747	0	NEGATIVE	0.99508506
2748	1	POSITIVE	0.9880786
2749	1	POSITIVE	0.9860205
2750	0	NEGATIVE	0.99310803
2751	1	POSITIVE	0.98698777
2752	0	NEGATIVE	0.9780283
2753	1	POSITIVE	0.9891323
2754	0	NEGATIVE	0.99705905
2755	1	POSITIVE	0.98344785
2756	1	POSITIVE	0.9813065
2757	1	POSITIVE	0.98168284
2758	0	NEGATIVE	0.9501083
2759	1	POSITIVE	0.9750363
2760	1	POSITIVE	0.9823298
2761	0	NEGATIVE	0.99788225
2762	0	NEGATIVE	0.9980467
2763	1	POSITIVE	0.9828013
2764	0	NEGATIVE	0.99747056
2765	1	POSITIVE	0.9713028
2766	0	NEGATIVE	0.997688
2767	0	NEGATIVE	0.9934445
2768	1	POSITIVE	0.99397206
2769	0	NEGATIVE	0.99739045
2770	1	POSITIVE	0.9970514
2771	0	NEGATIVE	0.996003
2772	1	POSITIVE	0.989219
2773	0	NEGATIVE	0.99914485
2774	0	NEGATIVE	0.99317473
2775	0	NEGATIVE	0.9003239
2776	0	NEGATIVE	0.9975738
2777	0	NEGATIVE	0.9934681
2778	0	NEGATIVE	0.99354404
2779	0	NEGATIVE	0.99746805
2780	0	NEGATIVE	0.9945712
2781	1	POSITIVE	0.9907605
2782	0	NEGATIVE	0.99399847
2783	0	NEGATIVE	0.9776286
2784	0	NEGATIVE	0.99009436
2785	1	POSITIVE	0.98549324
2786	0	NEGATIVE	0.9922665
2787	0	NEGATIVE	0.8502975
2788	1	POSITIVE	0.98052037
2789	0	NEGATIVE	0.99164665
2790	1	POSITIVE	0.97029334
2791	0	NEGATIVE	0.9900963
2792	1	POSITIVE	0.9884704
2793	1	POSITIVE	0.9904475
2794	0	NEGATIVE	0.99780905
2795	1	POSITIVE	0.9796873
2796	0	NEGATIVE	0.9865078
2797	1	POSITIVE	0.9877699
2798	0	NEGATIVE	0.990416
2799	1	POSITIVE	0.98363703
2800	1	POSITIVE	0.9925942
2801	0	NEGATIVE	0.9905947
2802	1	POSITIVE	0.9824297
2803	0	NEGATIVE	0.9465896
2804	0	NEGATIVE	0.9935522
2805	0	NEGATIVE	0.9900464
2806	0	NEGATIVE	0.99692076
2807	0	NEGATIVE	0.99864465
2808	0	NEGATIVE	0.99644077
2809	0	NEGATIVE	0.9971778
2810	1	POSITIVE	0.9734702
2811	0	NEGATIVE	0.9815328
2812	1	POSITIVE	0.99700326
2813	0	NEGATIVE	0.9958683
2814	0	NEGATIVE	0.9977572
2815	0	NEGATIVE	0.9832781
2816	1	POSITIVE	0.98993677
2817	1	POSITIVE	0.9887693
2818	1	POSITIVE	0.9817732
2819	1	POSITIVE	0.94463784
2820	1	POSITIVE	0.98779696
2821	1	POSITIVE	0.9820111
2822	1	POSITIVE	0.976545
2823	1	POSITIVE	0.9935701
2824	0	NEGATIVE	0.998971
2825	1	POSITIVE	0.9796646
2826	1	POSITIVE	0.9927784
2827	1	POSITIVE	0.97559744
2828	1	POSITIVE	0.9737206
2829	1	POSITIVE	0.98051727
2830	0	NEGATIVE	0.9984956
2831	1	POSITIVE	0.9769985
2832	0	NEGATIVE	0.993004
2833	0	NEGATIVE	0.9971854
2834	0	NEGATIVE	0.9546513
2835	1	POSITIVE	0.99723697
2836	1	POSITIVE	0.9923656
2837	1	POSITIVE	0.9966859
2838	0	NEGATIVE	0.94562626
2839	1	POSITIVE	0.9958005
2840	0	NEGATIVE	0.99804157
2841	0	NEGATIVE	0.9983734
2842	1	POSITIVE	0.99653214
2843	1	POSITIVE	0.97560155
2844	1	POSITIVE	0.98607326
2845	0	NEGATIVE	0.99465483
2846	0	NEGATIVE	0.9983625
2847	0	NEGATIVE	0.9969515
2848	1	POSITIVE	0.98331845
2849	0	NEGATIVE	0.9985257
2850	1	POSITIVE	0.98564947
2851	0	NEGATIVE	0.98867637
2852	0	NEGATIVE	0.991257
2853	1	POSITIVE	0.983326
2854	1	POSITIVE	0.98504996
2855	1	POSITIVE	0.9882201
2856	1	POSITIVE	0.9701958
2857	1	POSITIVE	0.9950062
2858	1	POSITIVE	0.98411936
2859	0	NEGATIVE	0.99660724
2860	0	NEGATIVE	0.99790376
2861	0	NEGATIVE	0.99651814
2862	1	POSITIVE	0.9775282
2863	0	NEGATIVE	0.6768441
2864	0	NEGATIVE	0.9289068
2865	1	POSITIVE	0.5442172
2866	0	NEGATIVE	0.9824861
2867	1	POSITIVE	0.9962085
2868	1	POSITIVE	0.9967634
2869	0	NEGATIVE	0.9789427
2870	0	NEGATIVE	0.9781624
2871	0	NEGATIVE	0.99686277
2872	0	NEGATIVE	0.995944
2873	0	NEGATIVE	0.98043984
2874	1	POSITIVE	0.99022764
2875	1	POSITIVE	0.9646602
2876	0	NEGATIVE	0.95604354
2877	1	POSITIVE	0.9824117
2878	0	NEGATIVE	0.99833643
2879	0	NEGATIVE	0.99276954
2880	1	POSITIVE	0.9895597
2881	1	POSITIVE	0.98153824
2882	1	POSITIVE	0.9742673
2883	1	POSITIVE	0.97489935
2884	0	NEGATIVE	0.99060744
2885	0	NEGATIVE	0.8890238
2886	1	POSITIVE	0.9728798
2887	0	NEGATIVE	0.94747674
2888	1	POSITIVE	0.70238054
2889	0	NEGATIVE	0.9883971
2890	1	POSITIVE	0.97957873
2891	0	NEGATIVE	0.9953316
2892	0	NEGATIVE	0.9870524
2893	1	POSITIVE	0.99686265
2894	0	NEGATIVE	0.77782637
2895	1	POSITIVE	0.99778414
2896	0	NEGATIVE	0.99235857
2897	1	POSITIVE	0.94508797
2898	0	NEGATIVE	0.99765456
2899	0	NEGATIVE	0.986265
2900	1	POSITIVE	0.99025303
2901	0	NEGATIVE	0.99514
2902	1	POSITIVE	0.986377
2903	1	POSITIVE	0.983497
2904	0	NEGATIVE	0.99758124
2905	1	POSITIVE	0.98724365
2906	1	POSITIVE	0.9920608
2907	1	POSITIVE	0.7976501
2908	0	NEGATIVE	0.8413441
2909	0	NEGATIVE	0.9791751
2910	0	NEGATIVE	0.99859405
2911	0	NEGATIVE	0.9233807
2912	1	POSITIVE	0.94875914
2913	0	NEGATIVE	0.9847985
2914	1	POSITIVE	0.9832654
2915	1	POSITIVE	0.84490263
2916	1	POSITIVE	0.98669994
2917	0	NEGATIVE	0.9814187
2918	1	POSITIVE	0.94890815
2919	0	NEGATIVE	0.9947631
2920	0	NEGATIVE	0.95198226
2921	1	POSITIVE	0.9583446
2922	1	POSITIVE	0.984657
2923	0	NEGATIVE	0.99806154
2924	0	NEGATIVE	0.9982895
2925	0	NEGATIVE	0.9762759
2926	0	NEGATIVE	0.8796511
2927	1	POSITIVE	0.9921777
2928	0	NEGATIVE	0.9914134
2929	1	POSITIVE	0.99064547
2930	1	POSITIVE	0.9804497
2931	1	POSITIVE	0.99217886
2932	0	NEGATIVE	0.99444604
2933	1	POSITIVE	0.9906669
2934	0	NEGATIVE	0.99775106
2935	0	NEGATIVE	0.9872912
2936	0	NEGATIVE	0.9933179
2937	0	NEGATIVE	0.992053
2938	0	NEGATIVE	0.9956339
2939	0	NEGATIVE	0.99157494
2940	1	POSITIVE	0.98408765
2941	1	POSITIVE	0.981555
2942	0	NEGATIVE	0.9867865
2943	0	NEGATIVE	0.9974486
2944	1	POSITIVE	0.98070437
2945	0	NEGATIVE	0.99147224
2946	0	NEGATIVE	0.9685383
2947	0	NEGATIVE	0.99815387
2948	0	NEGATIVE	0.9901665
2949	1	POSITIVE	0.9888052
2950	0	NEGATIVE	0.96239984
2951	1	POSITIVE	0.9449028
2952	1	POSITIVE	0.9816721
2953	1	POSITIVE	0.9868078
2954	0	NEGATIVE	0.98566383
2955	0	NEGATIVE	0.99209577
2956	1	POSITIVE	0.99032766
2957	0	NEGATIVE	0.9701399
2958	0	NEGATIVE	0.99312574
2959	0	NEGATIVE	0.985317
2960	0	NEGATIVE	0.9980194
2961	0	NEGATIVE	0.7190404
2962	1	POSITIVE	0.9818255
2963	1	POSITIVE	0.99356854
2964	0	NEGATIVE	0.9564055
2965	1	POSITIVE	0.9880607
2966	1	POSITIVE	0.97501826
2967	0	NEGATIVE	0.9910112
2968	0	NEGATIVE	0.997226
2969	0	NEGATIVE	0.9933494
2970	0	NEGATIVE	0.996692
2971	1	POSITIVE	0.9968851
2972	1	POSITIVE	0.9519879
2973	1	POSITIVE	0.997371
2974	0	NEGATIVE	0.9834846
2975	0	NEGATIVE	0.8895521
2976	0	NEGATIVE	0.9813012
2977	0	NEGATIVE	0.9919534
2978	0	NEGATIVE	0.9342535
2979	1	POSITIVE	0.8221638
2980	1	POSITIVE	0.98515576
2981	1	POSITIVE	0.98521817
2982	1	POSITIVE	0.9835741
2983	0	NEGATIVE	0.98960906
2984	1	POSITIVE	0.9772579
2985	1	POSITIVE	0.8027185
2986	0	NEGATIVE	0.99721366
2987	1	POSITIVE	0.9961857
2988	0	NEGATIVE	0.9947106
2989	0	NEGATIVE	0.9822692
2990	0	NEGATIVE	0.91558415
2991	1	POSITIVE	0.9932941
2992	0	NEGATIVE	0.99036366
2993	0	NEGATIVE	0.9964464
2994	1	POSITIVE	0.99764544
2995	0	NEGATIVE	0.99690014
2996	0	NEGATIVE	0.99353606
2997	0	NEGATIVE	0.99689317
2998	1	POSITIVE	0.9791534
2999	1	POSITIVE	0.9602689
3000	1	POSITIVE	0.98886216
3001	0	NEGATIVE	0.9735158
3002	1	POSITIVE	0.98178846
3003	0	NEGATIVE	0.98728406
3004	1	POSITIVE	0.98178846
3005	0	NEGATIVE	0.9936066
3006	0	NEGATIVE	0.99656194
3007	0	NEGATIVE	0.99686605
3008	0	NEGATIVE	0.98519915
3009	0	NEGATIVE	0.7841828
3010	1	POSITIVE	0.97722465
3011	1	POSITIVE	0.9958792
3012	1	POSITIVE	0.9870231
3013	1	POSITIVE	0.9762857
3014	0	NEGATIVE	0.9965383
3015	0	NEGATIVE	0.79629797
3016	0	NEGATIVE	0.98642457
3017	1	POSITIVE	0.9877071
3018	0	NEGATIVE	0.99156404
3019	0	NEGATIVE	0.99794734
3020	1	POSITIVE	0.5134864
3021	0	NEGATIVE	0.9929121
3022	0	NEGATIVE	0.9554009
3023	0	NEGATIVE	0.9918994
3024	1	POSITIVE	0.9949592
3025	0	NEGATIVE	0.9914459
3026	0	NEGATIVE	0.7843745
3027	0	NEGATIVE	0.9791389
3028	1	POSITIVE	0.99269515
3029	0	NEGATIVE	0.9985526
3030	0	NEGATIVE	0.9889036
3031	1	POSITIVE	0.6064097
3032	1	POSITIVE	0.98063105
3033	1	POSITIVE	0.97362953
3034	1	POSITIVE	0.98096526
3035	1	POSITIVE	0.96575224
3036	1	POSITIVE	0.96951485
3037	0	NEGATIVE	0.9864666
3038	1	POSITIVE	0.9078423
3039	1	POSITIVE	0.87343836
3040	1	POSITIVE	0.995314
3041	0	NEGATIVE	0.99110264
3042	1	POSITIVE	0.9911511
3043	0	NEGATIVE	0.98132646
3044	0	NEGATIVE	0.99787515
3045	0	NEGATIVE	0.9738125
3046	1	POSITIVE	0.98823357
3047	0	NEGATIVE	0.9930896
3048	0	NEGATIVE	0.9657232
3049	0	NEGATIVE	0.99640965
3050	0	NEGATIVE	0.98627585
3051	1	POSITIVE	0.9866879
3052	0	NEGATIVE	0.99756885
3053	1	POSITIVE	0.98658466
3054	1	POSITIVE	0.9895672
3055	0	NEGATIVE	0.99742633
3056	0	NEGATIVE	0.99369776
3057	0	NEGATIVE	0.9773056
3058	0	NEGATIVE	0.9537124
3059	0	NEGATIVE	0.9751167
3060	1	POSITIVE	0.9910573
3061	0	NEGATIVE	0.9896152
3062	0	NEGATIVE	0.99675274
3063	0	NEGATIVE	0.988841
3064	0	NEGATIVE	0.9975415
3065	0	NEGATIVE	0.98052955
3066	0	NEGATIVE	0.99234104
3067	1	POSITIVE	0.9826958
3068	1	POSITIVE	0.9777797
3069	0	NEGATIVE	0.99067235
3070	1	POSITIVE	0.9367277
3071	0	NEGATIVE	0.9931122
3072	1	POSITIVE	0.65426475
3073	1	POSITIVE	0.99465084
3074	1	POSITIVE	0.995323
3075	0	NEGATIVE	0.99249744
3076	0	NEGATIVE	0.9842357
3077	0	NEGATIVE	0.9950288
3078	1	POSITIVE	0.98953694
3079	1	POSITIVE	0.9978725
3080	1	POSITIVE	0.97710866
3081	0	NEGATIVE	0.9851475
3082	1	POSITIVE	0.9846211
3083	0	NEGATIVE	0.975619
3084	1	POSITIVE	0.9579529
3085	0	NEGATIVE	0.9899224
3086	1	POSITIVE	0.9968718
3087	1	POSITIVE	0.9676782
3088	0	NEGATIVE	0.99607366
3089	0	NEGATIVE	0.9866218
3090	0	NEGATIVE	0.9927524
3091	0	NEGATIVE	0.9989206
3092	0	NEGATIVE	0.99232537
3093	0	NEGATIVE	0.9185324
3094	0	NEGATIVE	0.98842853
3095	1	POSITIVE	0.97654665
3096	1	POSITIVE	0.97812104
3097	0	NEGATIVE	0.9434263
3098	0	NEGATIVE	0.99275494
3099	0	NEGATIVE	0.95431376
3100	0	NEGATIVE	0.99789155
3101	0	NEGATIVE	0.98901606
3102	1	POSITIVE	0.955202
3103	1	POSITIVE	0.98236763
3104	1	POSITIVE	0.981997
3105	1	POSITIVE	0.9861864
3106	0	NEGATIVE	0.8601303
3107	0	NEGATIVE	0.9434263
3108	1	POSITIVE	0.9252312
3109	1	POSITIVE	0.99364454
3110	1	POSITIVE	0.9910355
3111	0	NEGATIVE	0.9804602
3112	0	NEGATIVE	0.9970736
3113	1	POSITIVE	0.90182465
3114	0	NEGATIVE	0.99161714
3115	0	NEGATIVE	0.9907636
3116	0	NEGATIVE	0.99489486
3117	1	POSITIVE	0.9904937
3118	0	NEGATIVE	0.63152105
3119	0	NEGATIVE	0.9973455
3120	0	NEGATIVE	0.99066544
3121	1	POSITIVE	0.8773332
3122	0	NEGATIVE	0.9941909
3123	1	POSITIVE	0.98372406
3124	1	POSITIVE	0.9843159
3125	1	POSITIVE	0.8744724
3126	0	NEGATIVE	0.991169
3127	0	NEGATIVE	0.9796465
3128	1	POSITIVE	0.97965467
3129	0	NEGATIVE	0.9937461
3130	0	NEGATIVE	0.9637099
3131	0	NEGATIVE	0.99602073
3132	0	NEGATIVE	0.8634788
3133	1	POSITIVE	0.9898734
3134	0	NEGATIVE	0.99807304
3135	1	POSITIVE	0.9976971
3136	1	POSITIVE	0.9911351
3137	1	POSITIVE	0.9821503
3138	0	NEGATIVE	0.9913955
3139	0	NEGATIVE	0.9974676
3140	1	POSITIVE	0.9829006
3141	1	POSITIVE	0.9802572
3142	0	NEGATIVE	0.9978204
3143	1	POSITIVE	0.9789619
3144	1	POSITIVE	0.99440134
3145	1	POSITIVE	0.98658085
3146	1	POSITIVE	0.99698544
3147	0	NEGATIVE	0.997426
3148	1	POSITIVE	0.83159757
3149	0	NEGATIVE	0.99943435
3150	0	NEGATIVE	0.9978721
3151	1	POSITIVE	0.9795499
3152	1	POSITIVE	0.9719131
3153	1	POSITIVE	0.9886738
3154	0	NEGATIVE	0.9976987
3155	0	NEGATIVE	0.9971144
3156	0	NEGATIVE	0.99918777
3157	0	NEGATIVE	0.98899263
3158	1	POSITIVE	0.8550291
3159	0	NEGATIVE	0.9541499
3160	0	NEGATIVE	0.9894506
3161	1	POSITIVE	0.9833383
3162	0	NEGATIVE	0.9904472
3163	0	NEGATIVE	0.9931267
3164	0	NEGATIVE	0.99746674
3165	1	POSITIVE	0.9928049
3166	1	POSITIVE	0.99054986
3167	0	NEGATIVE	0.9925853
3168	0	NEGATIVE	0.9978065
3169	0	NEGATIVE	0.9954926
3170	0	NEGATIVE	0.995331
3171	0	NEGATIVE	0.9922728
3172	0	NEGATIVE	0.99023926
3173	0	NEGATIVE	0.99774194
3174	1	POSITIVE	0.99244374
3175	1	POSITIVE	0.99672943
3176	0	NEGATIVE	0.9922407
3177	0	NEGATIVE	0.9983241
3178	1	POSITIVE	0.98768234
3179	1	POSITIVE	0.96931136
3180	1	POSITIVE	0.97885126
3181	1	POSITIVE	0.99366325
3182	1	POSITIVE	0.99335814
3183	1	POSITIVE	0.98117006
3184	1	POSITIVE	0.9837935
3185	1	POSITIVE	0.99081695
3186	1	POSITIVE	0.98691297
3187	0	NEGATIVE	0.99681073
3188	0	NEGATIVE	0.98938733
3189	1	POSITIVE	0.992828
3190	0	NEGATIVE	0.98832744
3191	0	NEGATIVE	0.99179274
3192	1	POSITIVE	0.99225247
3193	0	NEGATIVE	0.9921657
3194	1	POSITIVE	0.9964647
3195	0	NEGATIVE	0.9847949
3196	1	POSITIVE	0.98024833
3197	0	NEGATIVE	0.9895848
3198	1	POSITIVE	0.70272654
3199	0	NEGATIVE	0.99232423
3200	0	NEGATIVE	0.99037886
3201	0	NEGATIVE	0.9922095
3202	0	NEGATIVE	0.997195
3203	0	NEGATIVE	0.99830484
3204	1	POSITIVE	0.9928414
3205	1	POSITIVE	0.9938025
3206	1	POSITIVE	0.9937748
3207	1	POSITIVE	0.98707384
3208	1	POSITIVE	0.9867205
3209	1	POSITIVE	0.991423
3210	1	POSITIVE	0.92290515
3211	1	POSITIVE	0.9929959
3212	1	POSITIVE	0.9727388
3213	0	NEGATIVE	0.9980515
3214	0	NEGATIVE	0.99748975
3215	0	NEGATIVE	0.99812824
3216	0	NEGATIVE	0.9975573
3217	0	NEGATIVE	0.98835194
3218	1	POSITIVE	0.9911503
3219	1	POSITIVE	0.9867938
3220	1	POSITIVE	0.9822306
3221	0	NEGATIVE	0.9809915
3222	0	NEGATIVE	0.9972561
3223	1	POSITIVE	0.98863375
3224	1	POSITIVE	0.993486
3225	0	NEGATIVE	0.9954924
3226	1	POSITIVE	0.9912186
3227	0	NEGATIVE	0.99921167
3228	0	NEGATIVE	0.9979799
3229	0	NEGATIVE	0.99331015
3230	0	NEGATIVE	0.80796486
3231	0	NEGATIVE	0.98365545
3232	0	NEGATIVE	0.99599975
3233	1	POSITIVE	0.98364973
3234	1	POSITIVE	0.9827419
3235	0	NEGATIVE	0.9721523
3236	0	NEGATIVE	0.9721523
3237	1	POSITIVE	0.9709701
3238	0	NEGATIVE	0.98977053
3239	1	POSITIVE	0.9827473
3240	0	NEGATIVE	0.9971545
3241	1	POSITIVE	0.99681056
3242	0	NEGATIVE	0.97521746
3243	0	NEGATIVE	0.9975203
3244	0	NEGATIVE	0.9982219
3245	0	NEGATIVE	0.9888444
3246	1	POSITIVE	0.98620695
3247	1	POSITIVE	0.9892922
3248	0	NEGATIVE	0.9397121
3249	0	NEGATIVE	0.9809547
3250	0	NEGATIVE	0.9655873
3251	0	NEGATIVE	0.99772376
3252	1	POSITIVE	0.9823432
3253	0	NEGATIVE	0.9989411
3254	1	POSITIVE	0.9936698
3255	1	POSITIVE	0.9895489
3256	0	NEGATIVE	0.99740976
3257	0	NEGATIVE	0.9909044
3258	0	NEGATIVE	0.9979971
3259	0	NEGATIVE	0.7404857
3260	0	NEGATIVE	0.9971063
3261	1	POSITIVE	0.9889619
3262	1	POSITIVE	0.97874814
3263	1	POSITIVE	0.92397916
3264	0	NEGATIVE	0.9976887
3265	1	POSITIVE	0.94860655
3266	1	POSITIVE	0.99242586
3267	0	NEGATIVE	0.991455
3268	1	POSITIVE	0.99229926
3269	1	POSITIVE	0.97212017
3270	0	NEGATIVE	0.993424
3271	0	NEGATIVE	0.87345153
3272	0	NEGATIVE	0.98783326
3273	0	NEGATIVE	0.9887898
3274	1	POSITIVE	0.97910506
3275	1	POSITIVE	0.99808043
3276	0	NEGATIVE	0.9980564
3277	0	NEGATIVE	0.99898547
3278	1	POSITIVE	0.99769706
3279	1	POSITIVE	0.9967413
3280	0	NEGATIVE	0.9960382
3281	1	POSITIVE	0.9735061
3282	1	POSITIVE	0.979502
3283	1	POSITIVE	0.98126763
3284	0	NEGATIVE	0.9958572
3285	1	POSITIVE	0.99736077
3286	1	POSITIVE	0.99009264
3287	1	POSITIVE	0.97178656
3288	0	NEGATIVE	0.9969567
3289	0	NEGATIVE	0.9972305
3290	1	POSITIVE	0.99272776
3291	0	NEGATIVE	0.9944063
3292	0	NEGATIVE	0.9935601
3293	1	POSITIVE	0.9926621
3294	1	POSITIVE	0.9924626
3295	0	NEGATIVE	0.9764735
3296	0	NEGATIVE	0.98965526
3297	1	POSITIVE	0.99126035
3298	0	NEGATIVE	0.9441359
3299	0	NEGATIVE	0.99499565
3300	1	POSITIVE	0.97323096
3301	1	POSITIVE	0.9877577
3302	1	POSITIVE	0.9934924
3303	0	NEGATIVE	0.99821943
3304	0	NEGATIVE	0.9977711
3305	1	POSITIVE	0.9878344
3306	1	POSITIVE	0.97488266
3307	0	NEGATIVE	0.9445157
3308	1	POSITIVE	0.99654955
3309	0	NEGATIVE	0.9801857
3310	0	NEGATIVE	0.98434126
3311	1	POSITIVE	0.98265517
3312	1	POSITIVE	0.63784015
3313	1	POSITIVE	0.9889916
3314	1	POSITIVE	0.9849976
3315	0	NEGATIVE	0.9950681
3316	0	NEGATIVE	0.9928416
3317	0	NEGATIVE	0.9632419
3318	1	POSITIVE	0.98856705
3319	0	NEGATIVE	0.979893
3320	0	NEGATIVE	0.9977903
3321	0	NEGATIVE	0.9595422
3322	0	NEGATIVE	0.9988923
3323	1	POSITIVE	0.9112664
3324	0	NEGATIVE	0.98935723
3325	0	NEGATIVE	0.9978927
3326	0	NEGATIVE	0.99605316
3327	0	NEGATIVE	0.9986432
3328	1	POSITIVE	0.9937887
3329	0	NEGATIVE	0.9978207
3330	0	NEGATIVE	0.8051077
3331	1	POSITIVE	0.9968289
3332	0	NEGATIVE	0.99632293
3333	0	NEGATIVE	0.99399793
3334	1	POSITIVE	0.9843263
3335	1	POSITIVE	0.9892526
3336	1	POSITIVE	0.9795629
3337	0	NEGATIVE	0.9929296
3338	0	NEGATIVE	0.9938194
3339	1	POSITIVE	0.9922793
3340	0	NEGATIVE	0.95864666
3341	0	NEGATIVE	0.99082184
3342	0	NEGATIVE	0.9979249
3343	0	NEGATIVE	0.99464625
3344	0	NEGATIVE	0.99355865
3345	0	NEGATIVE	0.9971218
3346	0	NEGATIVE	0.99017876
3347	1	POSITIVE	0.98305756
3348	0	NEGATIVE	0.9859722
3349	1	POSITIVE	0.9971045
3350	0	NEGATIVE	0.996585
3351	0	NEGATIVE	0.9914329
3352	0	NEGATIVE	0.9979199
3353	0	NEGATIVE	0.9892722
3354	0	NEGATIVE	0.75979334
3355	1	POSITIVE	0.9042691
3356	1	POSITIVE	0.98606825
3357	1	POSITIVE	0.98280615
3358	1	POSITIVE	0.98393905
3359	0	NEGATIVE	0.9876345
3360	0	NEGATIVE	0.9733876
3361	0	NEGATIVE	0.9789285
3362	0	NEGATIVE	0.9979836
3363	1	POSITIVE	0.990317
3364	0	NEGATIVE	0.99345523
3365	0	NEGATIVE	0.9976964
3366	1	POSITIVE	0.9736589
3367	1	POSITIVE	0.9970931
3368	1	POSITIVE	0.9839287
3369	0	NEGATIVE	0.9989362
3370	0	NEGATIVE	0.96521044
3371	1	POSITIVE	0.9755608
3372	0	NEGATIVE	0.99581724
3373	0	NEGATIVE	0.9927486
3374	1	POSITIVE	0.9361823
3375	0	NEGATIVE	0.978435
3376	0	NEGATIVE	0.99716866
3377	0	NEGATIVE	0.9991973
3378	1	POSITIVE	0.9832479
3379	1	POSITIVE	0.9870422
3380	1	POSITIVE	0.9967279
3381	0	NEGATIVE	0.9975362
3382	0	NEGATIVE	0.98708713
3383	0	NEGATIVE	0.99758804
3384	1	POSITIVE	0.9839699
3385	1	POSITIVE	0.9784102
3386	0	NEGATIVE	0.9687597
3387	0	NEGATIVE	0.9981432
3388	1	POSITIVE	0.9722787
3389	0	NEGATIVE	0.9978477
3390	0	NEGATIVE	0.9831667
3391	0	NEGATIVE	0.9981127
3392	1	POSITIVE	0.89687085
3393	1	POSITIVE	0.9890736
3394	0	NEGATIVE	0.9928426
3395	1	POSITIVE	0.97322255
3396	0	NEGATIVE	0.9968144
3397	0	NEGATIVE	0.9935367
3398	1	POSITIVE	0.9907949
3399	0	NEGATIVE	0.98033506
3400	1	POSITIVE	0.99309826
3401	1	POSITIVE	0.9886479
3402	1	POSITIVE	0.9781291
3403	1	POSITIVE	0.9879146
3404	0	NEGATIVE	0.99821556
3405	1	POSITIVE	0.99247843
3406	1	POSITIVE	0.98814636
3407	1	POSITIVE	0.98033917
3408	0	NEGATIVE	0.9976069
3409	0	NEGATIVE	0.99621856
3410	1	POSITIVE	0.9889423
3411	1	POSITIVE	0.98178846
3412	0	NEGATIVE	0.96151465
3413	0	NEGATIVE	0.9971516
3414	1	POSITIVE	0.9583466
3415	1	POSITIVE	0.9739782
3416	0	NEGATIVE	0.9982282
3417	0	NEGATIVE	0.99484205
3418	1	POSITIVE	0.97814536
3419	1	POSITIVE	0.9904123
3420	0	NEGATIVE	0.99949706
3421	1	POSITIVE	0.99687773
3422	1	POSITIVE	0.9825208
3423	0	NEGATIVE	0.99403346
3424	1	POSITIVE	0.9984476
3425	1	POSITIVE	0.9388556
3426	1	POSITIVE	0.99681413
3427	1	POSITIVE	0.9939183
3428	1	POSITIVE	0.8316393
3429	0	NEGATIVE	0.99851847
3430	1	POSITIVE	0.95322806
3431	0	NEGATIVE	0.98864245
3432	0	NEGATIVE	0.9923422
